population,,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,Children U5,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA,WRA
141,Egypt,116.49697920000001,114.20249009999998,118.84199879999998,3034634.8860000004,2410067.3030000003,3712898.703,0.280330759,0.22263502,0.342986801,0.24030296,0.18846495600000002,0.298474518,3034634.8860000004,2410067.3030000003,3712898.703,60430.106810000005,34013.08615,98786.49498999999,52500.52934,29711.28608,84803.62419,0.004849846,0.0027446420000000003,0.007833913,126.9185763,125.3070396,128.5298393,6961340.308999999,5807723.632999999,8211284.637,0.218045875,0.181783712,0.25695698100000003,0.160024892,0.13021281099999998,0.19266191800000002,6961340.308999999,5807723.632999999,8211284.637,141634.1867,84189.37506,225717.6978,129312.5061,85624.79943,196113.9695,7215.534237000001,2498.0309030000003,12949.347890000001,136528.0404,91696.83937,203443.2816,0.004272393,0.002869483,0.006366381999999999
179,Ethiopia,106.42549309999998,105.46093490000001,107.3708817,9598886.894,9151362.43,10029867.13,0.575484224,0.548653689,0.601322879,0.527380113,0.501399049,0.553048904,9598886.894,9151362.43,10029867.13,328003.5504,216185.3948,492691.62899999996,293059.4308,195973.1428,437344.3366,0.017569858,0.011749222,0.026220202999999997,130.3326256,129.4741213,131.3038655,7077553.512,6517280.585,7667532.029,0.20517240899999997,0.188771913,0.222048915,0.150880082,0.13551375599999999,0.166764199,7077553.512,6517280.585,7667532.029,218969.5392,143060.6792,324926.8931,177368.8473,118041.3544,250573.793,92998.85555,30467.164289999997,167221.9229,270367.7029,182900.7698,381299.4448,0.00782975,0.005296739,0.011042291999999999
207,Ghana,103.2978942,100.856822,105.7821412,2623307.703,2337351.462,2883491.12,0.660677152,0.588659388,0.726204058,0.5399330370000001,0.470387437,0.603398313,2623307.703,2337351.462,2883491.12,91492.55828,59044.18749,137898.8877,67920.42622000001,42825.69732,103286.5953,0.017105684,0.010785605,0.026012615,120.3317951,118.452595,122.2854787,4460901.171,3966250.5360000003,4986775.193,0.40695369,0.361873139,0.454474276,0.24548166,0.202299655,0.288871359,4460901.171,3966250.5360000003,4986775.193,140313.0093,87685.46238,210325.0274,85751.14704,53146.548460000005,126467.0744,22821.9415,7626.885955,40568.20345,108573.0885,72114.90763,155141.6333,0.009894907,0.006572257,0.014138973
163,India,106.6891227,106.19493759999999,107.187063,66070960.5,64546070.94,67501902.68,0.564367736,0.551342369,0.576590619,0.49579491,0.48130859,0.509441764,66070960.5,64546070.94,67501902.68,2245101.213,1481309.0690000001,3306122.92,1887799.636,1264101.601,2748816.223,0.016125287,0.010797757,0.023479955,117.8092011,117.47199769999999,118.1383456,224639864.0,221308064.0,228542974.4,0.485183487,0.477583786,0.49312093,0.386137843,0.375898636,0.395285595,224639864.0,221308064.0,228542974.4,8114514.196,5447642.094,11689299.02,6538558.035,4514755.2069999995,9192272.565,685896.0329999999,241744.0836,1177394.037,7224454.068,4973117.518999999,9915775.425,0.015588007,0.01073036,0.021394998
11,Indonesia,121.22305659999999,118.5390645,123.74033929999999,3768067.7210000004,2878512.075,4901628.937,0.191210803,0.146070253,0.24873343,0.166544516,0.12608909199999999,0.21808186699999998,3768067.7210000004,2878512.075,4901628.937,75721.70244,42806.05378,126479.586,66720.40891,38576.5233,112030.5344,0.003385731,0.001957568,0.0056849959999999995,127.36121580000001,125.7637114,128.8904874,22523351.57,19718860.27,25674317.56,0.25272481,0.22103772600000002,0.287785597,0.206330903,0.17694662600000002,0.238553653,22523351.57,19718860.27,25674317.56,571353.7726,356455.4089,870702.8979999999,551310.4392,366528.9092,788305.3643,49593.63452,17455.58931,85531.33491,600904.0738,412163.25,846699.2316,0.006735585,0.004619973,0.009490723000000001
180,Kenya,112.4361716,111.95239509999999,112.8861435,2622290.6380000003,2525600.023,2725219.1560000004,0.408708409,0.39363827700000004,0.424750777,0.329755226,0.3086008,0.349745249,2622290.6380000003,2525600.023,2725219.1560000004,68168.71702000001,44662.846939999996,100464.5569,51715.8029,33337.003469999996,76375.11172999999,0.008060389,0.005195882,0.011903772,129.1659517,128.77693259999998,129.5560792,3956093.6739999996,3841984.292,4069528.4480000003,0.232908507,0.22605055699999999,0.23934952199999998,0.14930048,0.140600396,0.15738690800000002,3956093.6739999996,3841984.292,4069528.4480000003,137924.2997,91062.46588999999,197597.6478,92778.42758999999,64349.65006,126934.3606,49362.69083,17399.29709,85547.50385,142141.1184,96938.39302,193744.3112,0.008360036999999999,0.005701436,0.011395081000000001
181,Madagascar,110.6492807,108.61885259999998,112.68647050000001,1834282.031,1596460.664,2067517.5219999999,0.465650548,0.40527725299999995,0.5248596729999999,0.41020086,0.35511983799999997,0.467606841,1834282.031,1596460.664,2067517.5219999999,50192.9159,30826.05266,76262.14998,42702.40524,26376.44257,64577.81722999999,0.010840426,0.00669592,0.016393715,124.3004412,122.3723372,126.3348065,2686718.9469999997,2295829.325,3072666.63,0.30889776,0.263812945,0.352878449,0.21271434600000003,0.17680641,0.24998551,2686718.9469999997,2295829.325,3072666.63,79747.61202,48485.747460000006,121964.1729,58971.233,36604.814119999995,87544.61292999999,28438.58112,9973.325976,49344.34751,87409.81411,56924.63763,123713.3112,0.010038525,0.006537474000000001,0.014207777
184,Mozambique,102.5266167,100.75778340000001,104.3864623,3454769.916,3184176.7810000004,3709685.483,0.676737598,0.623732462,0.7266717340000001,0.568288157,0.5133397670000001,0.6180334,3454769.916,3184176.7810000004,3709685.483,128463.5336,82095.82044,187632.9063,99849.06385,63943.12783,146549.4001,0.019558934,0.012525498999999999,0.028706829,121.814672,120.212848,123.4495959,3401165.812,3045582.651,3753159.89,0.35971747,0.322111485,0.396546701,0.191521563,0.16339646800000002,0.21920008100000002,3401165.812,3045582.651,3753159.89,112708.8256,71556.71433999999,165552.74599999998,63099.7752,40651.3855,92016.62946,33195.90426,11733.06034,59677.120989999996,96295.67946,62346.614089999995,136422.2318,0.010174289,0.006587341,0.014413931000000001
15,Myanmar,105.4117943,103.1676296,107.55094,3162423.876,2803929.77,3527788.125,0.630131843,0.558699751,0.7029328509999999,0.57605174,0.50642354,0.6459082829999999,3162423.876,2803929.77,3527788.125,94496.80561,58088.25225,147269.2175,84396.88773999999,53077.20868,130287.6132,0.016816584,0.010575951,0.025960585,122.3902503,121.0714209,123.68395520000001,6920545.977000001,6389478.45,7546800.094,0.364555597,0.336309267,0.39791735100000003,0.294674997,0.2666668,0.326257142,6920545.977000001,6389478.45,7546800.094,197719.3197,123397.54,290150.1742,184230.3876,123989.9635,260660.1855,18338.7141,6510.127391,33086.161589999996,202569.1017,136951.0858,280895.3511,0.010659106000000002,0.0072063119999999994,0.014780602
164,Nepal,108.46557450000002,105.7476045,111.0363236,1609401.009,1346988.66,1887311.519,0.5371890420000001,0.449600531,0.62995056,0.5094588210000001,0.42592251600000003,0.600123635,1609401.009,1346988.66,1887311.519,41425.20911,25237.140180000002,64627.30717000001,39092.40242,23914.7664,60581.4144,0.013048338999999999,0.007982318,0.020220983999999997,123.0329131,121.30628059999998,124.73762179999999,3862013.6789999995,3403032.3510000003,4347907.246,0.350624509,0.30951648,0.394384434,0.31923347399999996,0.279592945,0.361920071,3862013.6789999995,3403032.3510000003,4347907.246,110535.7792,67315.92469,166263.2588,105053.2583,66779.93061,155220.8925,18608.576240000002,6539.123047,32555.41051,123661.8345,81991.84736,174119.0758,0.01121696,0.0074372119999999995,0.015793771
213,Niger,101.4790457,99.00207144,103.836821,3455976.6760000004,3125866.955,3777830.71,0.71215203,0.644128334,0.7784745279999999,0.57532434,0.5040819120000001,0.640298667,3455976.6760000004,3125866.955,3777830.71,128263.6622,81899.44869,189889.1333,92931.63842,58641.24257,138496.4692,0.019149856,0.012083843,0.028539123,119.04695490000002,117.20313200000001,121.0690222,2788080.1989999996,2450837.566,3121164.8880000003,0.41418799700000003,0.36378447,0.463169712,0.23895005800000002,0.193418901,0.280704165,2788080.1989999996,2450837.566,3121164.8880000003,96727.37789,62712.43507000001,144057.4755,58348.0275,37053.74022,87751.71381,49036.23889,17222.0965,87410.14787999999,107384.2664,66526.43993,156163.1173,0.015935441,0.009872286,0.023174048
214,Nigeria,100.15279,98.52589764,101.607618,24241970.51,22925122.23,25641407.39,0.7231738090000001,0.683890278,0.7649210790000001,0.5799961370000001,0.539972189,0.619304092,24241970.51,22925122.23,25641407.39,961822.7440000001,619827.3925,1389143.4209999999,708759.2523,454596.9293,1028158.945,0.021143336000000002,0.013561298000000001,0.030671501,118.8440642,117.2988055,120.37930060000001,30794227.95,28013660.79,33636822.32,0.43014420700000006,0.391207724,0.469343089,0.268542554,0.235527071,0.303875237,30794227.95,28013660.79,33636822.32,1019705.933,647609.6135,1507029.9030000002,657308.3326,422365.5661,962448.2048,277459.9439,91452.49101,515885.5594,934768.2765,611893.4596,1309866.978,0.013043058,0.008537904,0.018276905
165,Pakistan,110.6347515,107.47294409999999,113.9436643,15446395.54,12800794.61,18070608.44,0.50599984,0.41933407799999994,0.591964964,0.451948832,0.37226465700000005,0.530764267,15446395.54,12800794.61,18070608.44,511667.7481,305347.7732,802637.3968,448287.6357,267180.1392,700314.5905,0.014685203999999999,0.008752405,0.022941213999999998,119.323035,117.52890179999999,121.05369479999999,31027473.02,28279120.11,33935142.92,0.431314129,0.39323393799999995,0.471259369,0.36248874,0.32453309199999997,0.40138893200000003,31027473.02,28279120.11,33935142.92,1143094.755,714714.0191,1683145.09,990816.9567,638984.0531,1413229.042,227179.3796,80495.3816,394323.3325,1217996.336,813529.7638,1687747.07,0.016914388,0.011297537,0.023437845
196,South Africa,123.26754199999999,120.9267788,125.7385615,832720.4086,617868.4084,1052966.5,0.163453915,0.121280816,0.20668581600000002,0.155300761,0.115080061,0.196861961,832720.4086,617868.4084,1052966.5,16934.76383,9124.454032,28348.33323,16374.24937,8865.42718,27474.007039999997,0.0032140859999999997,0.0017401860000000001,0.005392846999999999,128.51162250000002,127.1204479,129.8834142,5157813.243,4733034.531,5615218.015,0.27326956399999996,0.25052240800000003,0.297208136,0.18225760100000002,0.164032667,0.202212905,5157813.243,4733034.531,5615218.015,172372.065,110744.2957,248676.1706,123285.4922,84085.65453,173284.3965,20042.02723,7003.094187999999,36552.91197,143327.5194,99689.88216000001,196628.58399999997,0.007586189,0.00527649,0.010407364
522,Sudan,109.09685309999999,106.9227637,111.2260041,2772700.9869999997,2450344.841,3106740.075,0.5029617820000001,0.444487095,0.563555728,0.42266750399999997,0.365983977,0.480598304,2772700.9869999997,2450344.841,3106740.075,86582.37396,53499.495010000006,131420.1982,69288.20524,42863.84299,104242.6395,0.012568726,0.0077754059999999995,0.018909383000000002,124.7151568,122.59230890000002,126.72594699999999,4081104.528,3470163.193,4724358.399,0.30058511600000004,0.256627145,0.347585861,0.185924108,0.152367181,0.223602141,4081104.528,3470163.193,4724358.399,115256.2548,68875.69761,179303.0727,80849.14485,51890.8254,122238.4579,28169.28947,9541.074853,52809.03906,109018.4343,71458.8195,154438.1195,0.008020828,0.005257449,0.011362497
190,Uganda,109.11241820000001,106.88851909999998,111.48054409999999,3578906.579,3134496.5939999996,4010116.173,0.504800123,0.44211667200000004,0.565621676,0.373048155,0.311931145,0.429507276,3578906.579,3134496.5939999996,4010116.173,115699.9005,73585.16817,170341.3622,77110.55736,47927.00249,116289.7512,0.010876344,0.006760041,0.016402518,126.49564309999998,124.48192659999998,128.5781228,3434370.945,2939572.175,3970393.325,0.263085407,0.225713892,0.303861303,0.123074991,0.09698255300000001,0.15107425,3434370.945,2939572.175,3970393.325,104414.2214,64209.93743,163441.161,53170.096639999996,32061.88133,84346.24282,30229.56821,10432.130070000001,52839.6164,83399.66485,51738.502810000005,122541.7748,0.006382726,0.00395964,0.009378341
189,United Republic of Tanzania,106.5014496,104.3284878,108.7096418,5423939.706,4794657.416,6058390.227999999,0.5827633289999999,0.515151471,0.650930476,0.514796233,0.451480691,0.5802732270000001,5423939.706,4794657.416,6058390.227999999,169144.5473,104523.2783,243832.5674,143298.5368,88816.47657,206857.2192,0.015396398,0.009542692,0.022225321,120.94440390000001,119.0971486,122.9394129,7048278.29,6168465.167,7891454.558999999,0.382328491,0.334438159,0.42764089200000005,0.242035115,0.204549094,0.279429773,7048278.29,6168465.167,7891454.558999999,229818.7307,145586.3663,340142.0552,156623.211,101372.87599999999,227755.0588,78538.8236,27259.53825,137340.8263,235162.0346,151148.1305,325122.1704,0.012743518999999998,0.008190774,0.017618493
20,Viet Nam,120.39428799999999,116.9107699,123.42915990000002,1509162.836,1102544.416,2017870.3480000002,0.217538591,0.158926494,0.29086634100000003,0.189521632,0.136657585,0.257736574,1509162.836,1102544.416,2017870.3480000002,33448.430360000006,18209.00454,58703.84744,29214.67267,15777.1341,50946.91302,0.004211155,0.002274198,0.007343753000000001,132.3797183,130.54535829999998,134.00083329999998,4609681.5819999995,3662794.974,5665109.062999999,0.141418238,0.11290658699999999,0.17364295100000002,0.10642784599999999,0.08241456700000001,0.134122993,4609681.5819999995,3662794.974,5665109.062999999,92685.96487000001,52503.341889999996,151052.6053,97095.74452000001,63982.86177,143574.7053,2843.536132,969.12595,5081.0602850000005,99939.28065,65940.91416,147102.7347,0.0030632690000000004,0.002021175,0.00450889
1,Global,113.6804385,113.39594369999999,113.98758159999998,262204911.5,257082259.0,266728979.8,0.395576385,0.38784807600000004,0.402401636,0.341245151,0.33328952,0.34907463,262204911.5,257082259.0,266728979.8,8311092.839,5512346.177,12168529.5,6830530.95,4567380.575,9887678.617999999,0.010304905,0.006890595,0.014917082,127.9299857,127.7399844,128.1155695,635017014.5,625054848.8,645869056.6,0.25678718300000003,0.25253628100000003,0.26091158,0.195489847,0.190572868,0.20019883100000002,635017014.5,625054848.8,645869056.6,19418336.33,12927649.99,28511244.33,16062536.83,11107660.5,22502379.09,2728444.751,977285.4353,4524661.802,18790981.58,13050115.47,25733648.78,0.007590989,0.005271852,0.010395616
