location_id,vehicle,coverage_level,measure,age_group_id,draw_43,draw_67,draw_240,draw_298,draw_314,draw_539,draw_558,draw_709,draw_737,draw_767
207,maize flour,0.2,pif,2,0.0,4.7208247904024985e-05,3.170925781315949e-05,0.0,0.0,2.6086020876081637e-06,4.110864654747663e-06,1.4384414899147531e-05,0.0,0.0
207,maize flour,0.2,pif,3,0.0,0.0,4.6468076065561594e-05,6.43146502012812e-05,1.722918208613856e-06,1.3562951930726592e-05,0.0,4.9686191145012834e-05,6.000419507924869e-06,1.6714281643689432e-05
207,maize flour,0.2,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.2,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.2,averted_dalys,2,0.0,74.07805120221427,34.04739729722447,0.0,0.0,3.632721265765458,5.161302458991241,25.501067147064358,0.0,0.0
207,maize flour,0.2,averted_dalys,3,0.0,0.0,7.42119059456118,14.929241355124304,0.27798049887275356,2.6521352163014558,0.0,7.863346309245849,0.8987749551739423,2.9300584929866162
207,maize flour,0.5,pif,2,0.0,4.7208247904024985e-05,3.170925781315949e-05,0.0,0.0,2.6086020876081637e-06,4.110864654747663e-06,1.4384414899147531e-05,0.0,0.0
207,maize flour,0.5,pif,3,0.0,1.1677517737433075e-05,0.00015977389941423584,6.43146502012812e-05,1.722918208613856e-06,4.042394665578669e-05,3.0224989910997086e-06,5.48171246162323e-05,6.000419507924869e-06,1.6714281643689432e-05
207,maize flour,0.5,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.5,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.5,averted_dalys,2,0.0,74.07805120221427,34.04739729722447,0.0,0.0,3.632721265765458,5.161302458991241,25.501067147064358,0.0,0.0
207,maize flour,0.5,averted_dalys,3,0.0,1.323250561372399,23.386672878803946,14.929241355124304,0.27798049887275356,7.499538961293414,0.24123558743859902,8.560892741157634,0.8987749551739423,2.9300584929866162
207,maize flour,0.8,pif,2,1.4208794424273005e-07,4.7208247904024985e-05,3.170925781315949e-05,0.0,0.0,2.6086020876081637e-06,4.110864654747663e-06,1.4384414899147531e-05,1.564248949327306e-06,0.0
207,maize flour,0.8,pif,3,0.0,7.078824411478449e-05,0.00016097564275816667,6.43146502012812e-05,1.722918208613856e-06,4.073389752163944e-05,2.8975525172134035e-05,6.861168941143157e-05,6.000419507924869e-06,1.6714281643689432e-05
207,maize flour,0.8,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.8,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,0.8,averted_dalys,2,0.19106091681423998,74.07805120221427,34.04739729722447,0.0,0.0,3.632721265765458,5.161302458991241,25.501067147064358,1.919037407063325,0.0
207,maize flour,0.8,averted_dalys,3,0.0,17.218185246922147,23.578597467818266,14.929241355124304,0.27798049887275356,7.5601475670431935,6.665155344736295,10.74402325832631,0.8987749551739423,2.9300584929866162
207,maize flour,14.056289349029555,pif,2,0.0007768098969403702,0.0027472193580588217,0.0033343239969399066,0.0012693540816600829,0.0015831523312224048,0.0007565227805594704,0.0009296774005905122,0.0015607473267402635,0.0002963132480157013,0.0010757112426824382
207,maize flour,14.056289349029555,pif,3,0.0012187239548799064,0.0019624875528052813,0.0027241478740194698,0.0007902997410300235,0.0007008053342422157,0.0005820032379590519,0.0006085551764936942,0.0018379692244488179,0.00021594224355279872,0.0006219801148542546
207,maize flour,14.056289349029555,categorical_pif,2,0.0,0.0,-0.0020642497596602763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,14.056289349029555,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,maize flour,14.056289349029555,averted_dalys,2,681.1993358957391,3314.2206696720223,2648.4933233504676,1474.11002306179,1398.8289555505523,781.610205727762,1100.8668650531122,1391.288196105446,226.8754937343092,903.9659673260476
207,maize flour,14.056289349029555,averted_dalys,3,140.18128917858402,353.2341441006851,280.4081944946549,139.1877137936329,94.28974802419775,86.66194353727462,109.26758961933744,284.0208195369792,22.644434566435702,84.73652894689695
207,wheat flour,0.2,pif,2,0.002574243455305379,4.751396299555928e-05,0.007052364355147531,0.0027053432617729,0.0026331449217957543,2.3576165489472636e-05,0.0018771169369551264,8.026852879573855e-05,0.002633753975658337,0.002282523171315646
207,wheat flour,0.2,pif,3,0.0007244098469511732,0.00032127520755557704,0.0021723638571413883,0.0016607836689619471,0.00020337146417921998,0.0004247820098831445,0.0004522154475613067,0.0010191785331645517,0.0005528351724644727,0.001143897212129
207,wheat flour,0.2,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,wheat flour,0.2,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,wheat flour,0.2,averted_dalys,2,1814.5567853507923,56.73737178370597,5992.233053928543,3717.942217511221,2919.8197535473955,36.028995807792924,2005.3964112855772,117.86181890282913,2241.638966158356,2074.989401460333
207,wheat flour,0.2,averted_dalys,3,88.73738496172618,61.53666035909525,268.0291846885683,274.25673709054354,24.946265635497788,59.28484490441424,93.61473686847206,197.00919657079405,55.022322780585,138.82963623733144
