location_id,vehicle,coverage_level,measure,age_group_id,draw_43,draw_67,draw_240,draw_298,draw_314,draw_539,draw_558,draw_709,draw_737,draw_767
201,maize flour,0.2,pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.2,pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.2,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.2,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.2,averted_dalys,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.2,averted_dalys,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,averted_dalys,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.5,averted_dalys,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,averted_dalys,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,0.8,averted_dalys,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,29633495.688462835,pif,2,0.004504929867863798,0.015578925534280379,0.01681283292782758,0.005014552797330611,0.006259654146469554,0.0034810699168396097,0.003963833302981506,0.0075690733674431705,0.001873071149701112,0.003723117704293641
201,maize flour,29633495.688462835,pif,3,0.003071822345667279,0.010892901576345607,0.017227847508638563,0.0038237439101968186,0.0050757244015869245,0.0033149233236723133,0.0031243920906327306,0.00503435732896807,0.0012899601028401328,0.0035341566504866746
201,maize flour,29633495.688462835,categorical_pif,2,0.002277670659235507,0.005002761926819193,0.002382598625557016,0.006562659104794016,0.003085168584228249,0.0032945066501818606,0.0032650869243818327,0.0026492279027499916,0.004166656769975496,0.004066176348735776
201,maize flour,29633495.688462835,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,maize flour,29633495.688462835,averted_dalys,2,4277.572109973784,17783.086989362127,15410.837727010121,5050.130197031296,5918.918574913332,3053.9331219609294,4133.136656157631,7160.655243984159,1952.9400815260706,3561.098663737059
