location_id,vehicle,coverage_level,measure,age_group_id,draw_43,draw_67,draw_240,draw_298,draw_314,draw_539,draw_558,draw_709,draw_737,draw_767
163,wheat flour,0.2,pif,2,0.0,0.0,0.0,-8.271084248351633e-06,0.0,0.0,0.0,-2.487194859280428e-05,0.0,0.0
163,wheat flour,0.2,pif,3,2.7890517988863983e-06,1.802056196695101e-05,0.0,6.424702947893283e-06,2.0645913760071795e-05,0.0,0.0,2.4611557650541574e-05,1.237059750558074e-05,7.374423966205629e-06
163,wheat flour,0.2,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.2,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.2,averted_dalys,2,0.0,0.0,0.0,-368.7983701567219,0.0,0.0,0.0,-1241.9770360600362,0.0,0.0
163,wheat flour,0.2,averted_dalys,3,34.98078169862089,263.70570012519545,0.0,70.90770061058885,200.0385815563881,0.0,0.0,374.82002972150866,128.74177239680074,96.97397773552387
163,wheat flour,0.5,pif,2,0.0,0.0,0.0,-8.271084248351633e-06,0.0,0.0,0.0,-2.487194859280428e-05,0.0,0.0
163,wheat flour,0.5,pif,3,2.7890517988863983e-06,1.802056196695101e-05,0.0,6.424702947893283e-06,2.0645913760071795e-05,0.0,0.0,2.4611557650541574e-05,1.237059750558074e-05,7.374423966205629e-06
163,wheat flour,0.5,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.5,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.5,averted_dalys,2,0.0,0.0,0.0,-368.7983701567219,0.0,0.0,0.0,-1241.9770360600362,0.0,0.0
163,wheat flour,0.5,averted_dalys,3,34.98078169862089,263.70570012519545,0.0,70.90770061058885,200.0385815563881,0.0,0.0,374.82002972150866,128.74177239680074,96.97397773552387
163,wheat flour,0.8,pif,2,0.0,0.0,0.0,-8.271084248351633e-06,0.0,0.0,0.0,-2.5171418526204616e-05,0.0,0.0
163,wheat flour,0.8,pif,3,2.7890517988863983e-06,1.802056196695101e-05,1.5149494491983578e-05,6.424702947893283e-06,2.0645913760071795e-05,0.0,0.0,2.4611557650541574e-05,1.237059750558074e-05,7.374423966205629e-06
163,wheat flour,0.8,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.8,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,0.8,averted_dalys,2,0.0,0.0,0.0,-368.7983701567219,0.0,0.0,0.0,-1250.55233779421,0.0,0.0
163,wheat flour,0.8,averted_dalys,3,34.98078169862089,263.70570012519545,177.77097976614473,70.90770061058885,200.0385815563881,0.0,0.0,374.82002972150866,128.74177239680074,96.97397773552387
163,wheat flour,134.10411245718157,pif,2,0.0033475997182786624,0.004943108315698623,0.005990376141745589,0.0033858878598540085,0.004937274671392967,0.003193582880180176,0.003182219943240717,0.005568326021233596,0.0023368808370657357,0.003068793201064997
163,wheat flour,134.10411245718157,pif,3,0.001757896209855689,0.0023985669385979697,0.002790857671529235,0.003023528111093371,0.0027653941920172754,0.0018348035009121883,0.0017398776962955272,0.002977132850467525,0.002039403888950424,0.0012678933297583933
163,wheat flour,134.10411245718157,categorical_pif,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,134.10411245718157,categorical_pif,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,wheat flour,134.10411245718157,averted_dalys,2,111028.90566764952,182560.6258808574,180970.98973492824,121474.82119719981,138478.9930046177,100605.24416845498,133999.00260882874,197493.79313790018,83512.5219074044,99732.1656942263
163,wheat flour,134.10411245718157,averted_dalys,3,13434.716793506592,21513.467169898646,19140.07375079909,21077.224379178922,17543.793899578843,13542.317979964428,16461.30794419982,24378.81514186087,13343.769686600375,10617.755370465493
